image_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,meanR,meanG,meanB,stdR,stdG,stdB,green_ratio,brightness,saturation,lap_var
ID194823383,train/ID194823383.jpg,2015/7/8,WA,Clover,0.66,3.0,4.91,0.0,20.8,25.71,25.71,0.2869684392158094,0.3523313254902832,0.2032584470589715,0.1221083190607888,0.1310048332261494,0.1089978597677773,0.4181685255123447,0.355673662745098,0.4557921844515304,0.0033989481916273
ID1948354837,train/ID1948354837.jpg,2015/1/15,NSW,Fescue_CrumbWeed,0.63,5.0,0.0,14.4659,19.0341,33.5,19.0341,0.3823663058824366,0.4528170666666942,0.2514533019609229,0.2150188371310494,0.2224018605938271,0.1777318615739005,0.4167143230778102,0.459048094117647,0.5062402119451272,0.0071771044588807
ID1952813879,train/ID1952813879.jpg,2015/6/26,Vic,Ryegrass,0.68,3.5,0.5875,8.225,3.525,12.3375,4.1125,0.4417188078431746,0.4702614901960988,0.3666842980392933,0.1489348164454955,0.142502837397438,0.1448984061643595,0.3677754833210604,0.4815849098039216,0.2597392043360953,0.00413421881758
ID1953171547,train/ID1953171547.jpg,2015/9/4,Tas,Ryegrass_Clover,0.44,5.5,0.692,58.7479,15.989,75.4289,16.681,0.4422188549020021,0.4440414117647533,0.3384356392158089,0.2198468587999817,0.2088953942837507,0.2136330409878329,0.3625727899222352,0.4694790274509804,0.3317074864601159,0.007323380425929
ID1953218650,train/ID1953218650.jpg,2015/11/10,Tas,Ryegrass_Clover,0.5,3.1667,3.8,5.2,6.7,15.7,10.5,0.5241855999999797,0.5349405490195863,0.3261482980393054,0.1459062439503172,0.142386307069794,0.1381807165679238,0.3861621426491889,0.5559510588235294,0.4352592580575634,0.0035188318710499
ID1954669045,train/ID1954669045.jpg,2015/6/30,Vic,Phalaris_Clover,0.78,2.8,6.859,10.469,18.772,36.1,25.631,0.3804466509804705,0.4854654117647174,0.3017283450981668,0.2046380579887458,0.1986998611430342,0.1945230899490866,0.4157661965858233,0.486715231372549,0.4359989019283575,0.0078049389012644
ID1962197151,train/ID1962197151.jpg,2015/4/1,NSW,Lucerne,0.72,35.0,0.0,0.0,22.0,22.0,22.0,0.4487345882353057,0.4754951529411704,0.4336884392157012,0.252602441725773,0.269275308948414,0.2444117218985112,0.3501648033415967,0.5024634980392156,0.2082321309009285,0.00671416667263
ID1962379474,train/ID1962379474.jpg,2015/11/10,Tas,Ryegrass_Clover,0.55,5.1667,1.4451,40.1734,17.341,58.9595,18.7861,0.5654852392156451,0.564933364705839,0.3073223843138443,0.132481671717465,0.1315153085071581,0.1291508051151593,0.3929312504377456,0.5957099921568627,0.5040588271329827,0.0033379998469457
ID1963715583,train/ID1963715583.jpg,2015/7/8,WA,Clover,0.16,1.0,0.34,0.0,0.7,1.04,1.04,0.3316803764707103,0.2751546039216945,0.3061332705883541,0.1278170712256205,0.0972415902297338,0.0995264180120983,0.3013846355825892,0.338752,0.1816979374959738,0.0019785472863391
ID196516535,train/ID196516535.jpg,2015/5/18,Tas,Ryegrass,0.45,3.0,0.5231,24.8461,9.0231,34.3923,9.5462,0.4522571921568935,0.4603918117647211,0.3554970666667558,0.2357549065533912,0.2225085233049552,0.2284466368485755,0.3630432030500035,0.4849546039215686,0.3243013242980266,0.0080245707469379
ID1970522802,train/ID1970522802.jpg,2015/5/7,NSW,Fescue,0.55,4.0,0.0,13.5089,32.8911,46.4,32.8911,0.4244354823529823,0.4556633411764982,0.3600736313726378,0.2331309459006189,0.2236021174156008,0.215134650533651,0.3674193367284895,0.4712629019607843,0.2861565542350926,0.0079179295902248
ID1976436386,train/ID1976436386.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.52,6.0,7.9555,25.2703,26.6742,59.9,34.6297,0.4683272156863084,0.4621685019608151,0.2921556392158371,0.2167490540040152,0.2247387523298936,0.206416186934122,0.3780051434847518,0.4968222431372549,0.4803005972465528,0.007789284895347
ID1980675327,train/ID1980675327.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,1.0,2.6598,9.0024,14.7312,26.3934,17.391,0.4286579764706445,0.4585579921568922,0.2553016470589769,0.227651994373518,0.218430224909335,0.1855236063395745,0.4013574805846624,0.4714573490196079,0.5094302121755865,0.0075690087181149
ID1982662138,train/ID1982662138.jpg,2015/4/1,NSW,Lucerne,0.79,33.0,0.0,1.1594,35.9406,37.1,35.9406,0.4774791843137293,0.539907764705836,0.491532988235287,0.1583223416460671,0.1968826396794826,0.1806579008930127,0.3578107433123778,0.5595864156862747,0.2027080554792693,0.0037732421620333
ID1988033238,train/ID1988033238.jpg,2015/8/18,Vic,Phalaris_Clover,0.76,3.2,4.8803,12.4718,21.1479,38.5,26.0282,0.3557410196079421,0.4145801725490821,0.2554132705883756,0.1936952646547701,0.1960874126732764,0.1752489293868977,0.4041788466727253,0.422625662745098,0.4489620298156352,0.0070933106255287
ID1989506559,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,15.202,8.1077,28.377,51.6867,43.579,0.3924634039216435,0.5041011764705795,0.2553124078432611,0.1887124407513433,0.1866413671420294,0.1676212569272977,0.4376345574931208,0.5049041254901961,0.54645393735507,0.0053655475824404
ID1993907137,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,0.1834,12.8356,15.9528,28.9718,16.1362,0.4615275607843357,0.4674805647059037,0.3226009098040433,0.2047436809493511,0.1927685868235453,0.2017384848113115,0.3735036669997227,0.4892217411764706,0.3948699216229686,0.0063123345923195
ID1997244125,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,0.0,46.0672,4.1536,50.2208,4.1536,0.4583148549019947,0.4398275137255353,0.328161882353064,0.2265370498114629,0.2237359429431818,0.2188655713903945,0.3586610035928469,0.4730308392156863,0.3631772587364555,0.0080389289422263
ID2002797732,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,0.55,3.3,9.35,13.2,9.9,0.453212423529441,0.5579035294117382,0.2577133176471987,0.1601311073656124,0.1704357738727529,0.1473282724774954,0.4396994472812952,0.5606266980392156,0.5739675827495391,0.0053780476698317
ID2003438517,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,5.2,2.08,13.52,20.8,18.72,0.3420320000000992,0.4601726117647313,0.2032896627452496,0.1890675401846412,0.1898671930270334,0.1563259451944707,0.4576581120079365,0.4609101803921568,0.6156006489858037,0.0064948492659634
ID2006686196,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,0.0,38.8581,28.0419,66.9,28.0419,0.5111588078431291,0.4767740235294375,0.299760062745236,0.2178935657031627,0.2304942856812616,0.2092736588191449,0.3702544491292083,0.5289626666666667,0.5051736825711974,0.0087930279069733
ID2010625680,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,37.5911,0.0,5.0589,42.65,42.65,0.2253730196080106,0.2909945411766043,0.1624141490197704,0.1754955002018428,0.1887901374902045,0.1414012205561993,0.4287012106318588,0.2921342117647058,0.4883410662181879,0.0078166893126595
ID2014192906,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,0.5,7.0,3.0,10.1912,3.5,0.4906433254901999,0.5263048784313523,0.4455369098039588,0.1578764976098507,0.1555173603564874,0.1619265202185689,0.3598702462897427,0.5388698666666667,0.206921661654199,0.005065396268947
ID2030696575,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,2.1,2.6,1.6,6.3,3.7,0.5782958745097506,0.5230124235293946,0.417787388235348,0.1331270989894261,0.131088618216164,0.1210283767619112,0.3442919546877028,0.586400156862745,0.2948466913212447,0.0030393009404335
ID2037861084,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,0.0,12.2169,28.6831,40.9,28.6831,0.3669582117648062,0.4455268705882821,0.3468443607844242,0.2378772919876258,0.2369213913288705,0.2226134756524544,0.3842970372582346,0.4477226352941176,0.3203065740374679,0.0105630009392555
ID2048645043,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,4.186,11.5116,10.4651,26.1628,14.6512,0.4096052705883056,0.4983763450980412,0.2960959686275825,0.1748159370781458,0.1716818567092831,0.1575111162967104,0.4139071694189071,0.5011002666666666,0.4460086676775318,0.0057449735255822
ID2052442675,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,0.0,2.7,14.5,17.2,14.5,0.5818085647058153,0.5657404235293577,0.4661230431372681,0.184605655922722,0.1409195844393899,0.166659991902643,0.3505919494047367,0.6116705254901961,0.2596756898813528,0.0024974406771402
ID2052993274,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,0.0,1.7764,103.6236,105.4,103.6236,0.4347177411765418,0.5387823999999779,0.2906296156864266,0.2331930041049243,0.228708804427446,0.2253650223158621,0.4262081456818227,0.5414324392156863,0.5408141455856611,0.007759464975876
ID2053315094,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,0.0,17.8111,50.8889,68.7,50.8889,0.4589133803921907,0.492666447058828,0.2654277647060279,0.2232295428931775,0.2276221439324599,0.2114483441737339,0.4048178908898991,0.5046444235294117,0.5459708189979751,0.008880020595556
ID2056023629,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,0.0,25.1357,57.6643,82.8,57.6643,0.4277821490196643,0.4803064156862942,0.2830240941177688,0.2399442792081608,0.2417139502393992,0.2247424707484365,0.4032418022971687,0.4904028862745098,0.5037928863036003,0.0099487040381541
ID2056982009,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,4.0868,1.5598,30.8534,36.5,34.9402,0.4673988078431481,0.5819448156862064,0.2693499921569926,0.1696920912647507,0.1558612682259898,0.1453683377775634,0.4413040362996028,0.5850258196078432,0.5708408258113348,0.0044400076279632
ID2069766023,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,1.8208,32.7742,6.1907,40.7857,8.0115,0.4580880627451246,0.4405913411765019,0.3212015058824605,0.2263472912223962,0.2223937419761854,0.2171187529803148,0.361175699426336,0.4757604392156863,0.3742388567653222,0.0085394865278339
ID2086966681,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,3.804,30.7245,1.7557,36.2842,5.5597,0.5209290980391822,0.4258889725490731,0.2389644549021034,0.2288188775478294,0.2284478830539373,0.196306349410734,0.359162800121204,0.5320118588235294,0.6157517335215459,0.0080520071872217
ID2089023774,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,17.5189,1.3042,33.4869,52.31,51.0058,0.4296772392157329,0.5984931450979598,0.2274944941177939,0.1674838930437415,0.1680489363868396,0.1401213124580831,0.4766344547033384,0.5986073098039216,0.6541694031150725,0.0055067159765736
ID2091439402,train/ID2091439402.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.82,3.5,1.0962,4.9327,22.4712,28.5,23.5673,0.5448926745097699,0.6219121254901097,0.3972398745098658,0.1261245219075668,0.1059590304524906,0.1264082636227672,0.3976306656888936,0.6293517803921568,0.3794263987158434,0.0027028814487561
ID2096636211,train/ID2096636211.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.8,2.6,32.2,11.4,46.2,14.0,0.5182407529411556,0.4537959529412105,0.3293924078432431,0.185578350915531,0.1878930186319314,0.1724847787560132,0.3486904878694741,0.5241619450980393,0.4078977037010647,0.0057808477952753
ID2099464826,train/ID2099464826.jpg,2015/10/6,NSW,Fescue,0.65,10.6667,0.0,25.28,69.52,94.8,69.52,0.4495546039215894,0.5013904313725414,0.3234986980393105,0.2187061374794823,0.2074216393204528,0.2142999176313364,0.3934190406881934,0.511305662745098,0.4327788076477448,0.0067054711409042
ID2099742797,train/ID2099742797.jpg,2015/7/2,Vic,Ryegrass_Clover,0.75,2.0,4.14,1.38,15.18,20.7,19.32,0.3913593725490892,0.5143194352941062,0.2233622588236695,0.2072664712192036,0.2036900944578245,0.1787255400253502,0.4555365168044191,0.5148028862745098,0.6293175327796808,0.007429063489296
ID210865340,train/ID210865340.jpg,2015/7/1,Tas,Ryegrass,0.67,4.0,0.0,9.0731,12.9966,22.0697,12.9966,0.5218882196078181,0.5744618039215168,0.3026994509805158,0.1966019241821003,0.2253871459730771,0.1960963041466259,0.410608641064797,0.5925030588235294,0.5392034714494441,0.0069781651007415
ID212206250,train/ID212206250.jpg,2015/7/8,WA,Clover,0.3,1.0,7.32,0.0,2.4,9.72,9.72,0.3177888313726821,0.3113569254903308,0.2738381490197558,0.18698296669805,0.1775478725541039,0.1554864842373799,0.3448089419059306,0.3379858823529411,0.2326538901430961,0.0072735373364677
ID212206832,train/ID212206832.jpg,2015/6/26,Vic,Ryegrass,0.75,3.0,0.7014,13.3262,5.6924,19.72,6.3938,0.4517796078431627,0.5244823215686056,0.3413674352942152,0.1806141070037227,0.1736479158846706,0.1683976066361678,0.3980499639878539,0.5308922666666667,0.3889805778304936,0.0060199853614622
ID2125100696,train/ID2125100696.jpg,2015/8/14,Vic,Phalaris_Clover,0.8,5.0,14.8364,4.9455,34.6182,54.4,49.4545,0.3580049254902963,0.4693249568627609,0.2111012392158361,0.2595729284602706,0.2550246050773967,0.2159784528238717,0.4519557885570057,0.4699356549019607,0.643827702493516,0.0101449083725437
ID2131261930,train/ID2131261930.jpg,2015/11/9,Tas,Ryegrass_Clover,0.73,4.5,6.744,42.7122,31.4721,80.9283,38.2161,0.484446588235303,0.5349566117646736,0.2913795450981589,0.1806838407439011,0.1782206576957172,0.1721833361402765,0.4081199675210116,0.5464597647058824,0.5108671144655257,0.0053331563028064
ID21377800,train/ID21377800.jpg,2015/6/26,Tas,Ryegrass_Clover,0.59,4.0,0.48,28.3224,9.1208,37.9232,9.6008,0.4209687215686628,0.4515295372549169,0.3050299294118686,0.2341534050382676,0.2285712024116748,0.2160282114927456,0.3834553952785524,0.4696686431372548,0.3997131268380697,0.0083839883793614
ID2145635095,train/ID2145635095.jpg,2015/7/1,Tas,Ryegrass,0.73,6.0,0.0,17.5621,22.7022,40.2643,22.7022,0.4051529098039985,0.4717087372549222,0.2264038588236998,0.2313407943986453,0.2441280757363213,0.2160696374302126,0.4275568612561622,0.4817207529411765,0.6179335797850147,0.0084613328224212
ID227847873,train/ID227847873.jpg,2015/9/29,Vic,Ryegrass_Clover,0.71,3.0,8.6387,7.5836,23.9377,40.16,32.5764,0.5023413019607799,0.6046713725489509,0.2751256784315025,0.1639496844632814,0.1516983811378252,0.1428350330738743,0.4374897569586298,0.6081149490196078,0.5759108284117865,0.0044556831185004
ID230058600,train/ID230058600.jpg,2015/8/21,WA,Clover,0.67,3.0,46.83,0.0,0.0,46.83,46.83,0.350303717647161,0.4069741803922176,0.2473554509805327,0.1840942774455467,0.1814910748081102,0.1602444176277621,0.4050972231651991,0.4144595764705882,0.4376923696993501,0.0061645829002201
ID249042826,train/ID249042826.jpg,2015/9/4,Tas,Clover,0.53,2.8333,10.6616,3.8769,1.8,16.3385,12.4615,0.4543672784313987,0.4671005176470729,0.297614337255018,0.2301207290353694,0.2144607633859468,0.1946209662420806,0.3831575449200158,0.4975867294117647,0.4579995162846526,0.0065825910453941
ID257822026,train/ID257822026.jpg,2015/11/10,Tas,Ryegrass_Clover,0.59,7.1667,0.0,58.125,24.0,82.125,24.0,0.549216219607801,0.5630911999999574,0.281031403921698,0.1455494970516257,0.1495118566945638,0.1426961642258498,0.4041308474915414,0.5862860862745097,0.5460989289053148,0.0038481787483377
ID290369222,train/ID290369222.jpg,2015/5/18,Tas,Ryegrass,0.85,8.0,0.0,11.4741,40.8478,52.3219,40.8478,0.3170608941177751,0.4516660392157309,0.2368566901962357,0.2388912333319724,0.2409510286669822,0.2165442367190299,0.4491581089806939,0.4522768627450981,0.5724476769108351,0.0105774374058113
ID294150104,train/ID294150104.jpg,2015/9/29,Vic,Ryegrass_Clover,0.78,3.0,13.9876,3.167,20.5855,37.74,34.573,0.4778991058823684,0.6074604549018668,0.2405382901962169,0.1535276402827746,0.1506379173234074,0.1313957868236067,0.4581502670017318,0.6079132235294117,0.6304263766626856,0.0044354354021158
ID307060225,train/ID307060225.jpg,2015/6/26,Tas,Ryegrass_Clover,0.53,2.0,0.3031,15.6092,14.2453,30.1575,14.5484,0.4440209568627806,0.4365533803921966,0.2727348705883756,0.2212754384364297,0.2221361656967807,0.1986655201502049,0.3785224092938731,0.4656071215686275,0.4698216058075256,0.0077052608500426
ID315357834,train/ID315357834.jpg,2015/7/1,Tas,Ryegrass,0.83,6.0,0.0,5.7792,27.2448,33.024,27.2448,0.3873456627451661,0.5646705254901554,0.2874473725491451,0.1798058160720974,0.1890920023561135,0.1799111007414204,0.4555765436760353,0.564804862745098,0.5397043816032961,0.0058321860298547
ID317990700,train/ID317990700.jpg,2015/9/4,Tas,Ryegrass_Clover,0.75,5.5,0.0,38.1288,27.5062,65.635,27.5062,0.4147032784314305,0.4835632313725615,0.3036612705883635,0.2187047815953089,0.2052834247538985,0.2084961294725242,0.4023230337619659,0.4919861333333333,0.4428717436594008,0.0071095653855158
ID325799913,train/ID325799913.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,3.2,2.797,19.2502,11.3527,33.4,14.1498,0.5670972549019089,0.4901593725490251,0.3685418980393019,0.1811693073857492,0.1781705812498804,0.1737331814374035,0.3437788463392564,0.5703757803921569,0.384174319574042,0.0049950388067355
ID332742639,train/ID332742639.jpg,2015/8/18,Vic,Phalaris_Clover,0.77,2.5,6.4127,3.3949,19.9924,29.8,26.4051,0.4306611137255386,0.4818313098039249,0.3206106980393265,0.1454360277701065,0.1453388760539937,0.1392870080321078,0.3907469707806578,0.4910286117647058,0.3707768846927963,0.0044335473237215
ID342818398,train/ID342818398.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,24.0237,3.1815,13.8948,41.1,37.9185,0.4549588078431545,0.5866455215685522,0.2490981960785569,0.1787202246270657,0.1726607449932143,0.1574120842927992,0.4545164431991816,0.5875311686274509,0.6158718902328657,0.0055175862647131
ID344618040,train/ID344618040.jpg,2015/5/18,Tas,Ryegrass,0.6,4.0,0.0,6.7327,14.9081,21.6408,14.9081,0.5026395921568663,0.5305565490195909,0.4634024784314056,0.1672422859768504,0.1796341584760526,0.1674551122010865,0.3545082440368002,0.5511701333333333,0.1892053850663346,0.0054030982854328
ID353424190,train/ID353424190.jpg,2015/2/25,NSW,Fescue,0.41,6.0,0.0,6.2143,22.7857,29.0,22.7857,0.4481516862745593,0.441513662745146,0.3163690039216883,0.242501511458609,0.2442147514485938,0.2275324125554371,0.366087136160137,0.4697127215686275,0.3848002641355607,0.0097746775343793
ID353997899,train/ID353997899.jpg,2015/6/30,Vic,Phalaris_Clover,0.68,3.0,9.5934,35.7574,7.8492,53.2,17.4426,0.4270058352941602,0.4818301490196141,0.3253211294118683,0.207005290280628,0.1964888017823188,0.1973656797795958,0.3904123253599899,0.4909477019607843,0.3860316964684788,0.0075483896009817
ID354528442,train/ID354528442.jpg,2015/2/24,NSW,Ryegrass,0.68,10.0,0.0,8.3077,56.4923,64.8,56.4923,0.49012279215687,0.5425719215685941,0.3048705882354255,0.1872645663765729,0.1865940930718587,0.1710626445438157,0.405641444471933,0.5553785098039216,0.4834534910031808,0.0060353829188715
ID363069566,train/ID363069566.jpg,2015/5/19,Tas,Ryegrass_Clover,0.68,3.0,0.2,5.5,12.5,18.2,12.7,0.5109027137254846,0.5602293333332882,0.287965929411891,0.1689744335446735,0.1696882719916571,0.1523616855672452,0.4122067302137389,0.5724140549019607,0.5213388448438793,0.0050338390998557
ID364856705,train/ID364856705.jpg,2015/9/3,Tas,Ryegrass_Clover,0.85,3.3333,2.7638,4.6064,34.0871,41.4573,36.8509,0.4456494431373058,0.5537249882352686,0.3959880470589014,0.1746991718695441,0.1671229998790023,0.168778459917015,0.3968323617680169,0.554956674509804,0.3201400625540041,0.0051350305636089
ID380752847,train/ID380752847.jpg,2015/9/1,WA,Ryegrass,0.81,14.0,0.0,0.0,58.98,58.98,58.98,0.3187825254903249,0.445695968627493,0.1639845647060361,0.1732640662002595,0.1824148735769836,0.1606216699876988,0.4800362964489395,0.4462827607843137,0.693540350628904,0.0056041204976872
ID383231615,train/ID383231615.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.86,4.0,3.1698,5.7057,24.7245,33.6,27.8943,0.5002684235294036,0.5889845960783747,0.342574431372641,0.1129015030312711,0.0978150814812319,0.124495295990305,0.4113516578158394,0.5922618039215686,0.4319414292208218,0.0021159372829301
ID384648061,train/ID384648061.jpg,2015/10/6,NSW,Fescue,0.85,14.6667,0.0,27.7164,157.9836,185.7,157.9836,0.3461049725491539,0.4464422588235918,0.2594542117648803,0.2111243572596139,0.2166944063376035,0.1936532785808969,0.4243741881833261,0.4487013647058823,0.4916920847058478,0.0079470369140268
ID386216505,train/ID386216505.jpg,2015/8/14,Vic,Phalaris_Clover,0.63,4.0,3.0667,7.6667,21.4667,32.2,24.5333,0.523566211764677,0.5794777411764124,0.2654833568628777,0.1631956686493594,0.1609685947745585,0.1493479259717101,0.4234316236158906,0.5869400784313725,0.5806763226413003,0.0050609794254055
ID397994621,train/ID397994621.jpg,2015/5/7,NSW,Fescue,0.86,9.0,0.0,0.0,81.0,81.0,81.0,0.4053207843138089,0.5216125803921552,0.3489717333334586,0.243393313040647,0.2340997270502418,0.2389663681465764,0.4088176940313634,0.5224994196078431,0.4089406899143393,0.0092068751962868
ID407646960,train/ID407646960.jpg,2015/2/25,NSW,Fescue,0.59,11.0,0.0,35.5862,71.9138,107.5,71.9138,0.4375544470588624,0.4487755921569012,0.2604628392158343,0.2497279930620378,0.2481225087203775,0.2295791579655413,0.3913309894105155,0.4689065411764705,0.5352672273745436,0.0114958974925864
ID40849327,train/ID40849327.jpg,2015/8/21,WA,Clover,0.81,4.0,51.97,0.0,0.0,51.97,51.97,0.3913544156863667,0.4868233098039431,0.2952346039217159,0.2268217948370905,0.213419931950471,0.1849417034738145,0.4148782974123022,0.4879907137254902,0.4376121628189888,0.0074292714520898
ID415656958,train/ID415656958.jpg,2015/6/26,Vic,Ryegrass,0.71,4.0,1.0707,11.2424,4.8182,17.1313,5.8889,0.4678761098039322,0.5134128941176375,0.4238764549020098,0.1646897618864427,0.1549575627186586,0.1609188560210419,0.3653754015431728,0.5226808784313726,0.2197724233930952,0.0048999593981431
ID423506847,train/ID423506847.jpg,2015/8/18,Vic,Phalaris_Clover,0.84,5.0,0.9821,10.8036,43.2143,55.0,44.1964,0.3968104784314523,0.5130361725490178,0.2304228392158404,0.2209702435014764,0.2256076891782292,0.2032236185095166,0.4499253698446033,0.5142700549019608,0.6207191365067403,0.0088546545753486
ID429799190,train/ID429799190.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.44,4.5,5.9241,21.8114,16.9645,44.7,22.8886,0.5248205490195916,0.459153819607878,0.304158964706016,0.187480256349575,0.1879062448463314,0.178113276787025,0.3564489850310848,0.5308883137254902,0.4711832460612621,0.005538963536778
ID431471530,train/ID431471530.jpg,2015/4/1,NSW,Lucerne,0.78,32.0,0.0,1.2764,45.5236,46.8,45.5236,0.438015403921614,0.4956288941176554,0.4447707921569027,0.2002718334107109,0.232605589505501,0.2129247435406743,0.3595643266554449,0.5071607843137255,0.2031976098641831,0.0043282597717681
ID443091455,train/ID443091455.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.66,4.6667,22.2594,11.9858,26.2547,60.5,48.5142,0.4918854901960851,0.5196116078431242,0.3544570666667657,0.2217937672523756,0.2234561283062751,0.2133886552242209,0.3804019350638826,0.536479937254902,0.4015832579972513,0.0078721906934467
ID4464212,train/ID4464212.jpg,2015/5/18,Tas,Ryegrass,0.87,6.0,2.3192,8.1172,28.4103,38.8467,30.7295,0.3635412705883418,0.5024856784313855,0.2479555764707449,0.2468992808626744,0.2365580857442798,0.2229084028927889,0.4510714185207492,0.5030057725490196,0.5924030577591282,0.0096859811635732
ID471758347,train/ID471758347.jpg,2015/8/14,Vic,Phalaris_Clover,0.74,6.0,0.0,3.3222,26.5778,29.9,26.5778,0.3977304156863392,0.5072671058823409,0.2039611921570032,0.2329560866483906,0.2285817950551148,0.1950436949402213,0.4574265021289098,0.5078166901960783,0.6759447229624655,0.0087252914721593
ID473494649,train/ID473494649.jpg,2015/9/1,WA,SubcloverDalkeith,0.54,1.0,10.88,0.0,0.0,10.88,10.88,0.3932704000000994,0.4112432000000846,0.3413773490197422,0.178084594858694,0.1706945660612076,0.169276657459049,0.358885110309086,0.4269849411764706,0.2235315601419004,0.0041176526813297
ID475010202,train/ID475010202.jpg,2015/9/1,WA,SubcloverLosa,0.71,1.0,36.76,0.0,0.0,36.76,36.76,0.3473200000001261,0.4605552313725877,0.2537352156864145,0.2238723169777051,0.225241290605851,0.2100029663784106,0.4338269581036906,0.4639452235294117,0.5154808195085258,0.0068359504129781
ID482555369,train/ID482555369.jpg,2015/7/1,Tas,Ryegrass,0.34,3.0,0.0,15.9,2.5,18.4,2.5,0.5091538509803956,0.4827223529412,0.464016345098071,0.1707947883134421,0.1825479801305523,0.1681085888377621,0.3315645463909265,0.523905505882353,0.1458102857033574,0.0054449295871957
ID48303557,train/ID48303557.jpg,2015/6/26,Tas,Ryegrass_Clover,0.8,4.0,0.0,13.2399,60.0887,73.3286,60.0887,0.368478964705984,0.47801725490198,0.2328332549021352,0.2313580288669872,0.2277217525748578,0.2001958359411503,0.4428835362585325,0.4800591372549019,0.5851566693711604,0.0083803801522998
ID488873801,train/ID488873801.jpg,2015/6/26,Tas,Ryegrass_Clover,0.62,2.0,0.7552,8.3076,22.9088,31.9716,23.664,0.3950934588236001,0.4290183843137692,0.2692428862746381,0.2472855480886775,0.2413334062813117,0.2122748456361369,0.3923871844887,0.4417251450980392,0.4460512765703369,0.0092399894965853
ID490139972,train/ID490139972.jpg,2015/5/18,Tas,Ryegrass,0.79,9.0,0.0,9.9537,35.9864,45.9401,35.9864,0.3734249411765895,0.4937683450980691,0.3150120156864138,0.2788201066034586,0.2615221816710792,0.2551271940661187,0.4176671715659931,0.4940236549019608,0.4622521837576457,0.0109689579946541
ID498304885,train/ID498304885.jpg,2015/5/7,NSW,Lucerne,0.67,24.0,0.0,7.4132,22.4868,29.9,22.4868,0.4491721725490357,0.5220936470587975,0.3667123137255711,0.200370861938969,0.205640214815053,0.1668842077628205,0.3902108963229883,0.5367162980392156,0.3402596884594146,0.0053411012292345
ID50027657,train/ID50027657.jpg,2015/8/14,Vic,Phalaris_Clover,0.76,4.0,7.2429,3.6214,39.8357,50.7,47.0786,0.4041322352941879,0.5334269803921381,0.2315460392158334,0.2197958361375966,0.2154580478702902,0.2039926655405552,0.4562694228763091,0.5338026980392157,0.6400190198404025,0.0082878330437905
ID520514019,train/ID520514019.jpg,2015/7/2,Vic,Ryegrass_Clover,0.73,3.0,1.687,3.3739,14.3391,19.4,16.0261,0.4589009254902356,0.5863094588234697,0.3284311215687444,0.2174783437402492,0.2088905803639812,0.2085463942492052,0.4268285836485309,0.5867506509803921,0.4910908077232692,0.0072695776721755
